,pw,x1,x2
102,3,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
103,3,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
104,3,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
105,3,b1948_A_virginicus,a1950_Andropogon
106,3,b1948_A_glomeratus,a1950_Andropogon
107,3,b1948_A_capillipes,a1950_Andropogon
108,4,a1950_A_capillipes,a1950_Andropogon
109,4,a1950_A_glomeratus,a1950_Andropogon
110,4,a1950_A_virginicus,a1950_Andropogon
111,4,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
112,4,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
113,4,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
114,4,b1948_A_capillipes,b1948_Andropogon
115,4,b1948_A_glomeratus,b1948_Andropogon
116,4,b1948_A_virginicus,b1948_Andropogon
117,4,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
118,4,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
119,4,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
120,4,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
121,4,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
122,4,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
123,4,b1948_A_virginicus_var_virginicus,b1948_Andropogon
124,4,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
125,4,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
126,4,a1950_A_virginicus_var_virginicus,a1950_Andropogon
127,4,a1950_A_capillipes,b1948_Andropogon
128,4,a1950_A_glomeratus,b1948_Andropogon
129,4,a1950_A_virginicus,b1948_Andropogon
130,4,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
131,4,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
132,4,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
133,4,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
134,4,a1950_A_virginicus_var_virginicus,b1948_Andropogon
135,4,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
136,4,b1948_A_virginicus_var_virginicus,a1950_Andropogon
137,4,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
138,4,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
139,4,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
140,4,b1948_A_virginicus,a1950_Andropogon
141,4,b1948_A_glomeratus,a1950_Andropogon
142,4,b1948_A_capillipes,a1950_Andropogon
143,5,a1950_A_capillipes,a1950_Andropogon
144,5,a1950_A_glomeratus,a1950_Andropogon
145,5,a1950_A_virginicus,a1950_Andropogon
146,5,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
147,5,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
148,5,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
149,5,b1948_A_capillipes,b1948_Andropogon
150,5,b1948_A_glomeratus,b1948_Andropogon
151,5,b1948_A_virginicus,b1948_Andropogon
152,5,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
153,5,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
154,5,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
155,5,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
156,5,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
157,5,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
158,5,b1948_A_virginicus_var_virginicus,b1948_Andropogon
159,5,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
160,5,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
161,5,a1950_A_virginicus_var_virginicus,a1950_Andropogon
162,5,a1950_A_capillipes,b1948_Andropogon
163,5,a1950_A_glomeratus,b1948_Andropogon
164,5,a1950_A_virginicus,b1948_Andropogon
165,5,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
166,5,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
167,5,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
168,5,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
169,5,a1950_A_virginicus_var_virginicus,b1948_Andropogon
170,5,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
171,5,b1948_A_virginicus_var_virginicus,a1950_Andropogon
172,5,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
173,5,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
174,5,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
175,5,b1948_A_virginicus,a1950_Andropogon
176,5,b1948_A_glomeratus,a1950_Andropogon
177,5,b1948_A_capillipes,a1950_Andropogon
178,6,a1950_A_capillipes,a1950_Andropogon
179,6,a1950_A_glomeratus,a1950_Andropogon
180,6,a1950_A_virginicus,a1950_Andropogon
181,6,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
182,6,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
183,6,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
184,6,b1948_A_capillipes,b1948_Andropogon
185,6,b1948_A_glomeratus,b1948_Andropogon
186,6,b1948_A_virginicus,b1948_Andropogon
187,6,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
188,6,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
189,6,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
190,6,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
191,6,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
192,6,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
193,6,b1948_A_virginicus_var_virginicus,b1948_Andropogon
194,6,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
195,6,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
196,6,a1950_A_virginicus_var_virginicus,a1950_Andropogon
197,6,a1950_A_capillipes,b1948_Andropogon
198,6,a1950_A_glomeratus,b1948_Andropogon
199,6,a1950_A_virginicus,b1948_Andropogon
200,6,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
201,6,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
202,6,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
203,6,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
204,6,a1950_A_virginicus_var_virginicus,b1948_Andropogon
205,6,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
206,6,b1948_A_virginicus_var_virginicus,a1950_Andropogon
207,6,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
208,6,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
209,6,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
210,6,b1948_A_virginicus,a1950_Andropogon
211,6,b1948_A_glomeratus,a1950_Andropogon
212,6,b1948_A_capillipes,a1950_Andropogon
213,6,a1950_A_virginicus_var_hirsutior,b1948_A_virginicus
214,7,a1950_A_capillipes,a1950_Andropogon
215,7,a1950_A_glomeratus,a1950_Andropogon
216,7,a1950_A_virginicus,a1950_Andropogon
217,7,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
218,7,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
219,7,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
220,7,b1948_A_capillipes,b1948_Andropogon
221,7,b1948_A_glomeratus,b1948_Andropogon
222,7,b1948_A_virginicus,b1948_Andropogon
223,7,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
224,7,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
225,7,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
226,7,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
227,7,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
228,7,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
229,7,b1948_A_virginicus_var_virginicus,b1948_Andropogon
230,7,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
231,7,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
232,7,a1950_A_virginicus_var_virginicus,a1950_Andropogon
233,7,a1950_A_capillipes,b1948_Andropogon
234,7,a1950_A_glomeratus,b1948_Andropogon
235,7,a1950_A_virginicus,b1948_Andropogon
236,7,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
237,7,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
238,7,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
239,7,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
240,7,a1950_A_virginicus_var_virginicus,b1948_Andropogon
241,7,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
242,7,b1948_A_virginicus_var_virginicus,a1950_Andropogon
243,7,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
244,7,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
245,7,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
246,7,b1948_A_virginicus,a1950_Andropogon
247,7,b1948_A_glomeratus,a1950_Andropogon
248,7,b1948_A_capillipes,a1950_Andropogon
249,8,a1950_A_capillipes,a1950_Andropogon
250,8,a1950_A_glomeratus,a1950_Andropogon
251,8,a1950_A_virginicus,a1950_Andropogon
252,8,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
253,8,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
254,8,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
255,8,b1948_A_capillipes,b1948_Andropogon
256,8,b1948_A_glomeratus,b1948_Andropogon
257,8,b1948_A_virginicus,b1948_Andropogon
258,8,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
259,8,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
260,8,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
261,8,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
262,8,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
263,8,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
264,8,b1948_A_virginicus_var_virginicus,b1948_Andropogon
265,8,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
266,8,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
267,8,a1950_A_virginicus_var_virginicus,a1950_Andropogon
268,8,a1950_A_capillipes,b1948_Andropogon
269,8,a1950_A_glomeratus,b1948_Andropogon
270,8,a1950_A_virginicus,b1948_Andropogon
271,8,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
272,8,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
273,8,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
274,8,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
275,8,a1950_A_virginicus_var_virginicus,b1948_Andropogon
276,8,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
277,8,b1948_A_virginicus_var_virginicus,a1950_Andropogon
278,8,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
279,8,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
280,8,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
281,8,b1948_A_virginicus,a1950_Andropogon
282,8,b1948_A_glomeratus,a1950_Andropogon
283,8,b1948_A_capillipes,a1950_Andropogon
284,8,a1950_A_virginicus_var_hirsutior,b1948_A_glomeratus
285,9,a1950_A_capillipes,a1950_Andropogon
286,9,a1950_A_glomeratus,a1950_Andropogon
287,9,a1950_A_virginicus,a1950_Andropogon
288,9,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
289,9,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
290,9,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
291,9,b1948_A_capillipes,b1948_Andropogon
292,9,b1948_A_glomeratus,b1948_Andropogon
293,9,b1948_A_virginicus,b1948_Andropogon
294,9,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
295,9,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
296,9,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
297,9,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
298,9,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
299,9,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
300,9,b1948_A_virginicus_var_virginicus,b1948_Andropogon
301,9,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
302,9,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
303,9,a1950_A_virginicus_var_virginicus,a1950_Andropogon
304,9,a1950_A_capillipes,b1948_Andropogon
305,9,a1950_A_glomeratus,b1948_Andropogon
306,9,a1950_A_virginicus,b1948_Andropogon
307,9,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
308,9,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
309,9,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
310,9,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
311,9,a1950_A_virginicus_var_virginicus,b1948_Andropogon
312,9,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
313,9,b1948_A_virginicus_var_virginicus,a1950_Andropogon
314,9,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
315,9,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
316,9,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
317,9,b1948_A_virginicus,a1950_Andropogon
318,9,b1948_A_glomeratus,a1950_Andropogon
319,9,b1948_A_capillipes,a1950_Andropogon
320,10,a1950_A_capillipes,a1950_Andropogon
321,10,a1950_A_glomeratus,a1950_Andropogon
322,10,a1950_A_virginicus,a1950_Andropogon
323,10,a1950_A_virginicus_var_glaucopsis,a1950_A_virginicus
324,10,a1950_A_virginicus_var_hirsutior,a1950_A_virginicus
325,10,a1950_A_virginicus_var_virginicus,a1950_A_virginicus
326,10,b1948_A_capillipes,b1948_Andropogon
327,10,b1948_A_glomeratus,b1948_Andropogon
328,10,b1948_A_virginicus,b1948_Andropogon
329,10,b1948_A_virginicus_var_glaucopsis,b1948_A_virginicus
330,10,b1948_A_virginicus_var_tenuispatheus,b1948_A_virginicus
331,10,b1948_A_virginicus_var_virginicus,b1948_A_virginicus
332,10,b1948_A_virginicus_var_tenuispatheus,a1950_A_glomeratus
333,10,b1948_A_virginicus_var_glaucopsis,b1948_Andropogon
334,10,b1948_A_virginicus_var_tenuispatheus,b1948_Andropogon
335,10,b1948_A_virginicus_var_virginicus,b1948_Andropogon
336,10,a1950_A_virginicus_var_glaucopsis,a1950_Andropogon
337,10,a1950_A_virginicus_var_hirsutior,a1950_Andropogon
338,10,a1950_A_virginicus_var_virginicus,a1950_Andropogon
339,10,a1950_A_capillipes,b1948_Andropogon
340,10,a1950_A_glomeratus,b1948_Andropogon
341,10,a1950_A_virginicus,b1948_Andropogon
342,10,a1950_A_virginicus_var_virginicus,b1948_A_virginicus
343,10,a1950_A_virginicus_var_glaucopsis,b1948_A_virginicus
344,10,a1950_A_virginicus_var_glaucopsis,b1948_Andropogon
345,10,a1950_A_virginicus_var_hirsutior,b1948_Andropogon
346,10,a1950_A_virginicus_var_virginicus,b1948_Andropogon
347,10,b1948_A_virginicus_var_tenuispatheus,a1950_Andropogon
348,10,b1948_A_virginicus_var_virginicus,a1950_Andropogon
349,10,b1948_A_virginicus_var_glaucopsis,a1950_Andropogon
350,10,b1948_A_virginicus_var_virginicus,a1950_A_virginicus
351,10,b1948_A_virginicus_var_glaucopsis,a1950_A_virginicus
352,10,b1948_A_virginicus,a1950_Andropogon
353,10,b1948_A_glomeratus,a1950_Andropogon
354,10,b1948_A_capillipes,a1950_Andropogon
